Variant SKU,Variant Price,Variant Cost,Variant Inventory Qty,Variant Command
242266,269,167.0,94,UPDATE
284288,319,196.0,100,UPDATE
288344,599,373.0,5,UPDATE
310684,409,251.0,38,UPDATE
310743,309,188.0,70,UPDATE
311112,379,233.0,74,UPDATE
311178,319,195.0,63,UPDATE
311186,379,237.0,25,UPDATE
145074,1079,672.0,12,UPDATE
311228,309,188.0,4,UPDATE
147232,989,618.0,47,UPDATE
312530,849,531.0,65,UPDATE
315136,509,316.0,62,UPDATE
315446,1599,995.0,32,UPDATE
315941,2799,1745.0,147,UPDATE
317146,449,276.0,200,UPDATE
318856,349,214.0,38,UPDATE
318953,769,478.0,80,UPDATE
319232,779,484.0,122,UPDATE
340053,6199,3875.0,8,UPDATE
336250,2349,1466.0,93,UPDATE
143919,569,355.0,188,UPDATE
342657,869,542.0,4,UPDATE
338461,419,259.0,121,UPDATE
244626,6809,4255.0,58,UPDATE
336267,1189,743.0,48,UPDATE
343010,529,330.0,4,UPDATE
153682,3479,2171.0,155,UPDATE
349920,2129,1327.0,10,UPDATE
360140,1519,945.0,116,UPDATE
363162,549,341.0,29,UPDATE
801205,609,376.0,116,UPDATE
816731,839,525.0,7,UPDATE
820932,1259,787.0,52,UPDATE
821293,519,325.0,115,UPDATE
823675,569,352.0,87,UPDATE
42251,229,138.0,126,UPDATE
43641,629,393.0,155,UPDATE
355892,1049,655.0,30,UPDATE
349323,499,311.0,13,UPDATE
349501,249,153.0,33,UPDATE
153586,359,224.0,137,UPDATE
172355,899,561.0,133,UPDATE
247604,1299,810.0,180,UPDATE
288346,329,203.0,27,UPDATE
327408,439,275.0,108,UPDATE
336128,609,380.0,9,UPDATE
343108,399,246.0,23,UPDATE
353205,1289,804.0,72,UPDATE
362744,1289,801.0,6,UPDATE
808514,639,399.0,152,UPDATE
809950,579,359.0,15,UPDATE
812898,489,304.0,66,UPDATE
815441,1269,791.0,190,UPDATE
815443,1259,785.0,66,UPDATE
815938,329,204.0,20,UPDATE
131302,709,442.0,55,UPDATE
135372,379,236.0,59,UPDATE
141618,399,248.0,78,UPDATE
145965,699,435.0,39,UPDATE
145971,679,419.0,93,UPDATE
145973,539,337.0,29,UPDATE
349508,369,227.0,75,UPDATE
149313,1119,694.0,21,UPDATE
3154425,2889,1802.0,133,UPDATE
3154433,2369,1478.0,172,UPDATE
3154438,2519,1572.0,172,UPDATE
3154467,1939,1209.0,90,UPDATE
153282,659,407.0,119,UPDATE
170553,199,123.0,33,UPDATE
171583,569,352.0,68,UPDATE
240112,279,171.0,71,UPDATE
240791,829,515.0,17,UPDATE
241638,569,352.0,0,UPDATE
244859,999,619.0,17,UPDATE
3154471,2689,1680.0,44,UPDATE
3154492,2499,1560.0,90,UPDATE
3154486,2689,1680.0,45,UPDATE
3154501,2469,1540.0,85,UPDATE
80180,359,225.0,117,UPDATE
80182,459,287.0,118,UPDATE
91635,539,337.0,7,UPDATE
282423,479,299.0,27,UPDATE
335917,599,375.0,149,UPDATE
340549,569,353.0,92,UPDATE
342524,939,587.0,45,UPDATE
813531,819,507.0,137,UPDATE
246573,529,327.0,7,UPDATE
285375,439,273.0,33,UPDATE
286212,489,303.0,65,UPDATE
286252,2619,1633.0,28,UPDATE
310252,229,143.0,180,UPDATE
310774,449,280.0,51,UPDATE
310830,399,244.0,91,UPDATE
311282,269,166.0,25,UPDATE
314712,349,214.0,25,UPDATE
318868,449,279.0,67,UPDATE
318882,509,318.0,64,UPDATE
320673,879,548.0,42,UPDATE
323536,1509,939.0,0,UPDATE
348208,509,318.0,128,UPDATE
275792,2519,1569.0,164,UPDATE
3082298,2849,1777.0,99,UPDATE
3064809,2819,1762.0,76,UPDATE
3070299,2639,1650.0,135,UPDATE
3057504,1939,1207.0,166,UPDATE
271715,1729,1081.0,58,UPDATE
322164,689,429.0,159,UPDATE
3082300,4919,3071.0,64,UPDATE
3082314,4919,3071.0,64,UPDATE
3096592,3129,1951.0,127,UPDATE
3081935,4869,3039.0,39,UPDATE
3202982,1679,1044.0,7,UPDATE
3203001,1689,1052.0,7,UPDATE
3203057,1679,1047.0,7,UPDATE
3200695,2279,1424.0,91,UPDATE
3099147,4299,2685.0,118,UPDATE
3188243,3059,1912.0,178,UPDATE
272230,3109,1938.0,49,UPDATE
273688,3929,2453.0,49,UPDATE
3076701,5459,3408.0,31,UPDATE
3076686,7239,4524.0,9,UPDATE
3076671,6469,4043.0,15,UPDATE
3076646,5609,3502.0,15,UPDATE
3076781,4109,2565.0,12,UPDATE
3083778,3819,2382.0,2,UPDATE
3076776,3929,2454.0,31,UPDATE
3196757,4029,2517.0,59,UPDATE
3201995,3559,2222.0,44,UPDATE
278742,719,445.0,64,UPDATE
3203015,1829,1139.0,109,UPDATE
3051571,399,249.0,66,UPDATE
3082804,539,335.0,122,UPDATE
3120171,1099,686.0,148,UPDATE
3115773,1189,739.0,124,UPDATE
3057599,3869,2413.0,82,UPDATE
3203041,1809,1127.0,7,UPDATE
148797,1659,1034.0,12,UPDATE
153326,3669,2292.0,56,UPDATE
362236,609,380.0,86,UPDATE
835434,349,216.0,119,UPDATE
823017,859,534.0,190,UPDATE
372172,569,355.0,31,UPDATE
3154503,3189,1990.0,64,UPDATE
3154508,3049,1902.0,64,UPDATE
3154517,2499,1557.0,90,UPDATE
154445,1199,746.0,7,UPDATE
820147,1139,710.0,0,UPDATE
813345,679,424.0,100,UPDATE
824928,999,621.0,87,UPDATE
808123,399,249.0,82,UPDATE
824898,859,537.0,41,UPDATE
810799,289,176.0,89,UPDATE
833263,489,304.0,29,UPDATE
151122,449,277.0,72,UPDATE
834388,949,593.0,132,UPDATE
3076509,4509,2814.0,97,UPDATE
3076594,2119,1319.0,98,UPDATE
3076479,4139,2585.0,32,UPDATE
3076659,3889,2429.0,48,UPDATE
3076604,2899,1809.0,96,UPDATE
3076334,5149,3215.0,158,UPDATE
3076644,3859,2409.0,48,UPDATE
3076989,6039,3772.0,32,UPDATE
3076554,3859,2409.0,48,UPDATE
3076774,2899,1809.0,96,UPDATE
3076909,4879,3050.0,32,UPDATE
3076914,5099,3183.0,32,UPDATE
3076549,2899,1808.0,96,UPDATE
3076994,6249,3902.0,48,UPDATE
3076824,4099,2561.0,48,UPDATE
3076879,3889,2429.0,48,UPDATE
3076684,4849,3030.0,32,UPDATE
3076864,5259,3283.0,48,UPDATE
3076699,3979,2484.0,97,UPDATE
3077144,4139,2585.0,32,UPDATE
3077294,3349,2093.0,97,UPDATE
3076729,5049,3151.0,48,UPDATE
3076954,6839,4272.0,19,UPDATE
3077289,6959,4347.0,23,UPDATE
3076839,4879,3050.0,32,UPDATE
3077199,4809,3004.0,32,UPDATE
3077249,6799,4246.0,19,UPDATE
3077069,5969,3726.0,32,UPDATE
3083799,4409,2755.0,2,UPDATE
3083759,3259,2034.0,2,UPDATE
3083828,3969,2477.0,2,UPDATE
3083894,5029,3143.0,6,UPDATE
3083784,2549,1588.0,6,UPDATE
3083814,3769,2354.0,6,UPDATE
3083767,3579,2235.0,57,UPDATE
3083821,3369,2105.0,6,UPDATE
3083840,4509,2818.0,2,UPDATE
3083792,2699,1686.0,6,UPDATE
3083790,3369,2105.0,6,UPDATE
3083773,1959,1225.0,41,UPDATE
3083877,5159,3221.0,2,UPDATE
3083823,3819,2382.0,2,UPDATE
3186606,4209,2627.0,7,UPDATE
3083861,5879,3675.0,2,UPDATE
3083863,6549,4092.0,2,UPDATE
3083911,5299,3307.0,2,UPDATE
3186177,2709,1692.0,15,UPDATE
3083835,5069,3164.0,2,UPDATE
3083856,5069,3164.0,2,UPDATE
3083918,8009,5005.0,0,UPDATE
3083905,6509,4065.0,0,UPDATE
3083731,6239,3897.0,0,UPDATE
3083738,1749,1091.0,6,UPDATE
363548,519,325.0,20,UPDATE
818355,379,235.0,124,UPDATE
818376,989,617.0,83,UPDATE
807287,639,400.0,57,UPDATE
824568,1039,649.0,193,UPDATE
3055890,799,494.0,10,UPDATE
3099579,1869,1164.0,6,UPDATE
3069078,2079,1298.0,36,UPDATE
3082302,6979,4361.0,38,UPDATE
276001,769,478.0,81,UPDATE
3105790,999,623.0,44,UPDATE
3114027,1209,753.0,166,UPDATE
3202994,1629,1015.0,91,UPDATE
3203097,1799,1120.0,7,UPDATE
3070430,8449,5276.0,129,UPDATE
3071675,1989,1239.0,109,UPDATE
3203150,2049,1281.0,108,UPDATE
3068979,2899,1808.0,76,UPDATE
3069618,4019,2507.0,76,UPDATE
3070018,3679,2296.0,54,UPDATE
3070781,2409,1501.0,50,UPDATE
3155480,3239,2025.0,64,UPDATE
3103993,1079,669.0,44,UPDATE
275905,829,515.0,41,UPDATE
3203119,1819,1136.0,7,UPDATE
3188248,6809,4255.0,79,UPDATE
3203724,679,421.0,85,UPDATE
278920,1809,1129.0,24,UPDATE
358399,499,309.0,75,UPDATE
357973,849,529.0,190,UPDATE
3105570,1079,673.0,80,UPDATE
3105765,1039,646.0,64,UPDATE
810440,849,530.0,131,UPDATE
3083924,5549,3463.0,2,UPDATE
3083849,5939,3708.0,0,UPDATE
3083816,3769,2354.0,6,UPDATE
3083889,4629,2890.0,2,UPDATE
3083800,4509,2818.0,2,UPDATE
813919,299,186.0,62,UPDATE
834135,329,202.0,21,UPDATE
834156,589,368.0,14,UPDATE
325459,479,300.0,25,UPDATE
3201427,4099,2559.0,5,UPDATE
3201298,4279,2672.0,16,UPDATE
3202005,4119,2573.0,44,UPDATE
358000,359,222.0,79,UPDATE
837574,689,431.0,58,UPDATE
3070830,1609,1001.0,133,UPDATE
3082342,1879,1175.0,72,UPDATE
3185354,1439,895.0,96,UPDATE
70057,479,294.0,54,UPDATE
275945,569,353.0,41,UPDATE
3053431,2599,1622.0,93,UPDATE
276324,2629,1643.0,46,UPDATE
3203088,1569,981.0,145,UPDATE
3192096,1049,653.0,50,UPDATE
3192421,1089,680.0,50,UPDATE
3192551,1089,678.0,50,UPDATE
3152735,1409,879.0,8,UPDATE
3154859,669,415.0,96,UPDATE
3099591,1839,1144.0,6,UPDATE
3189444,1379,857.0,3,UPDATE
3115790,1429,892.0,117,UPDATE
3203029,1739,1084.0,29,UPDATE
3203127,1719,1070.0,29,UPDATE
3203202,1589,990.0,29,UPDATE
275907,689,431.0,42,UPDATE
3051119,1929,1202.0,40,UPDATE
3053230,12839,8022.0,92,UPDATE
3053239,13869,8664.0,92,UPDATE
3188236,6169,3855.0,6,UPDATE
3115837,1689,1052.0,164,UPDATE
3188288,4649,2905.0,48,UPDATE
3095269,2009,1253.0,103,UPDATE
3105601,1149,716.0,141,UPDATE
272226,1259,784.0,21,UPDATE
275191,799,498.0,118,UPDATE
3069626,4609,2877.0,91,UPDATE
3070026,4349,2713.0,54,UPDATE
48406,459,284.0,65,UPDATE
48410,509,314.0,169,UPDATE
3071661,2699,1685.0,41,UPDATE
3105660,1039,646.0,44,UPDATE
359004,409,254.0,104,UPDATE
359025,379,232.0,43,UPDATE
313412,909,564.0,140,UPDATE
313425,969,601.0,91,UPDATE
313431,869,538.0,56,UPDATE
48444,789,493.0,29,UPDATE
363534,579,361.0,7,UPDATE
10199,339,210.0,48,UPDATE
3156015,579,361.0,7,UPDATE
836217,589,365.0,30,UPDATE
3082108,3039,1896.0,74,UPDATE
3082136,1909,1190.0,74,UPDATE
3082155,3599,2249.0,74,UPDATE
3082775,769,480.0,151,UPDATE
832362,369,229.0,78,UPDATE
3095468,6949,4341.0,33,UPDATE
3095477,7729,4831.0,33,UPDATE
3095480,14369,8976.0,14,UPDATE
3098073,2159,1345.0,21,UPDATE
3106455,2559,1600.0,42,UPDATE
3114174,1329,831.0,23,UPDATE
3069419,3089,1928.0,92,UPDATE
3069396,2399,1497.0,35,UPDATE
3070116,2929,1826.0,36,UPDATE
3069520,2999,1871.0,90,UPDATE
826016,699,435.0,187,UPDATE
833584,579,362.0,191,UPDATE
241322,359,222.0,130,UPDATE
141108,339,207.0,135,UPDATE
244611,519,325.0,120,UPDATE
241355,629,389.0,94,UPDATE
48583,1399,875.0,42,UPDATE
811782,569,353.0,80,UPDATE
809711,699,432.0,165,UPDATE
831031,629,389.0,70,UPDATE
143565,959,598.0,178,UPDATE
135261,349,218.0,190,UPDATE
240223,359,221.0,180,UPDATE
810475,999,622.0,105,UPDATE
814575,819,512.0,2,UPDATE
245966,2909,1816.0,128,UPDATE
145726,519,319.0,100,UPDATE
826759,619,383.0,40,UPDATE
315962,429,263.0,44,UPDATE
316528,419,262.0,129,UPDATE
814589,739,461.0,67,UPDATE
356292,1729,1076.0,13,UPDATE
810350,589,363.0,65,UPDATE
321931,1479,919.0,2,UPDATE
151962,829,515.0,89,UPDATE
93141,1849,1155.0,26,UPDATE
145869,589,368.0,67,UPDATE
319342,209,130.0,128,UPDATE
362953,1759,1094.0,119,UPDATE
824528,2809,1755.0,90,UPDATE
810077,709,443.0,50,UPDATE
318896,559,348.0,117,UPDATE
336194,859,533.0,88,UPDATE
3156973,2679,1672.0,72,UPDATE
3200688,2959,1848.0,91,UPDATE
3082323,4919,3071.0,64,UPDATE
3082316,6979,4361.0,38,UPDATE
3114046,1499,933.0,124,UPDATE
3082335,5629,3514.0,199,UPDATE
3105725,1079,672.0,40,UPDATE
270167,1619,1010.0,71,UPDATE
3188234,4589,2863.0,10,UPDATE
3100184,2309,1439.0,55,UPDATE
3193006,1059,657.0,50,UPDATE
3100254,2419,1512.0,55,UPDATE
3154389,2449,1528.0,19,UPDATE
345611,1259,787.0,62,UPDATE
3071216,2239,1400.0,22,UPDATE
3098065,2089,1303.0,42,UPDATE
3095475,5499,3437.0,56,UPDATE
3100119,1349,843.0,55,UPDATE
3115998,2729,1706.0,142,UPDATE
3116001,3029,1893.0,19,UPDATE
3139840,2449,1530.0,34,UPDATE
3147114,739,462.0,69,UPDATE
3147451,4489,2804.0,171,UPDATE
3152804,1559,974.0,110,UPDATE
3154103,4939,3083.0,24,UPDATE
3155344,409,254.0,35,UPDATE
3156758,2019,1260.0,6,UPDATE
3185597,2149,1342.0,121,UPDATE
3193691,849,527.0,33,UPDATE
155680,469,293.0,76,UPDATE
353962,1759,1095.0,96,UPDATE
371803,1439,898.0,77,UPDATE
371764,1709,1065.0,145,UPDATE
135584,279,173.0,21,UPDATE
372365,1599,998.0,134,UPDATE
373380,339,212.0,113,UPDATE
373389,289,178.0,104,UPDATE
372494,1729,1081.0,13,UPDATE
372496,1819,1133.0,23,UPDATE
3203801,1379,862.0,3,UPDATE
3203785,1569,976.0,29,UPDATE
3203745,1169,726.0,60,UPDATE
825476,539,337.0,57,UPDATE
825483,519,320.0,16,UPDATE
825525,1379,858.0,11,UPDATE
825041,629,393.0,57,UPDATE
837337,839,520.0,26,UPDATE
358468,319,194.0,6,UPDATE
358477,349,217.0,4,UPDATE
825366,499,312.0,59,UPDATE
837438,969,603.0,62,UPDATE
3204317,2359,1471.0,85,UPDATE
3204284,1919,1199.0,80,UPDATE
3204098,2209,1377.0,12,UPDATE
3204177,2359,1472.0,144,UPDATE
3204699,2639,1649.0,123,UPDATE
3204701,2229,1393.0,13,UPDATE
3204722,2719,1697.0,58,UPDATE
155401,239,150.0,127,UPDATE
3204748,2929,1827.0,60,UPDATE
3204755,2949,1838.0,18,UPDATE
3203640,1019,632.0,0,UPDATE
3203654,509,315.0,158,UPDATE
3203656,969,601.0,31,UPDATE
3203677,559,350.0,45,UPDATE
3203668,509,316.0,2,UPDATE
3204472,2309,1438.0,119,UPDATE
3214418,1039,649.0,133,UPDATE
12380,119,69.0,78,UPDATE
3205242,2909,1816.0,28,UPDATE
3207356,1459,910.0,11,UPDATE
837723,489,305.0,1,UPDATE
10525,109,67.0,86,UPDATE
374456,1049,651.0,11,UPDATE
835184,439,275.0,65,UPDATE
835192,669,415.0,46,UPDATE
838989,829,518.0,196,UPDATE
364201,1079,672.0,105,UPDATE
3209184,2119,1324.0,11,UPDATE
375679,889,555.0,28,UPDATE
3206719,2659,1660.0,11,UPDATE
836572,389,241.0,100,UPDATE
836587,669,416.0,6,UPDATE
836987,379,237.0,5,UPDATE
837025,559,346.0,5,UPDATE
837737,539,334.0,104,UPDATE
837756,439,274.0,50,UPDATE
837920,449,280.0,22,UPDATE
837976,1429,892.0,43,UPDATE
838163,1439,896.0,75,UPDATE
3213654,879,547.0,25,UPDATE
357060,529,328.0,92,UPDATE
3214376,1199,744.0,8,UPDATE
3214381,1229,765.0,9,UPDATE
3214413,1679,1044.0,54,UPDATE
365983,459,286.0,182,UPDATE
340163,1839,1145.0,5,UPDATE
3209571,4299,2687.0,184,UPDATE
340982,639,399.0,41,UPDATE
3251245,3199,1994.0,48,UPDATE
3211438,2109,1313.0,102,UPDATE
3251205,2909,1817.0,48,UPDATE
3251239,3349,2090.0,180,UPDATE
3251279,3549,2213.0,180,UPDATE
3251117,7589,4743.0,80,UPDATE
3251155,4319,2700.0,48,UPDATE
3211664,5919,3699.0,155,UPDATE
365232,1049,652.0,124,UPDATE
370606,329,205.0,20,UPDATE
3212030,2269,1417.0,16,UPDATE
3127627,4869,3038.0,57,UPDATE
3251019,2379,1482.0,180,UPDATE
3251059,4169,2604.0,180,UPDATE
3251335,4879,3047.0,48,UPDATE
3251349,3539,2209.0,180,UPDATE
3251375,4879,3047.0,48,UPDATE
3251389,4049,2531.0,180,UPDATE
3217825,6189,3868.0,144,UPDATE
3251129,2949,1839.0,180,UPDATE
3212644,2689,1679.0,16,UPDATE
3213326,2919,1823.0,16,UPDATE
3212646,4759,2973.0,16,UPDATE
3251419,5149,3216.0,180,UPDATE
3251425,5539,3457.0,48,UPDATE
3251499,5979,3734.0,89,UPDATE
3251595,3949,2463.0,199,UPDATE
3251517,5799,3619.0,163,UPDATE
366180,539,334.0,165,UPDATE
366196,1329,829.0,53,UPDATE
3249512,3839,2396.0,162,UPDATE
3249552,3839,2396.0,162,UPDATE
3213076,2859,1786.0,16,UPDATE
3269682,2949,1839.0,17,UPDATE
3249422,2589,1614.0,162,UPDATE
842686,939,587.0,13,UPDATE
3251459,6039,3773.0,180,UPDATE
3249398,3009,1876.0,73,UPDATE
3249408,3599,2246.0,73,UPDATE
3249841,4609,2877.0,166,UPDATE
3249848,3609,2251.0,73,UPDATE
3249952,3759,2349.0,162,UPDATE
3249758,5199,3246.0,73,UPDATE
3249857,4509,2816.0,79,UPDATE
3251569,5689,3553.0,89,UPDATE
3251716,3949,2468.0,73,UPDATE
3251709,5169,3228.0,166,UPDATE
3250028,5569,3476.0,73,UPDATE
3249888,4569,2855.0,73,UPDATE
3249897,5749,3591.0,79,UPDATE
3249978,5569,3476.0,73,UPDATE
3249927,5849,3655.0,48,UPDATE
3251679,4069,2540.0,180,UPDATE
3218085,5039,3146.0,144,UPDATE
3216421,269,165.0,122,UPDATE
3219178,6299,3933.0,138,UPDATE
3219216,4519,2819.0,175,UPDATE
3219186,6119,3825.0,175,UPDATE
282809,1519,946.0,67,UPDATE
155881,289,181.0,18,UPDATE
4002829,1079,674.0,126,UPDATE
3249277,5019,3137.0,48,UPDATE
3250327,7279,4550.0,79,UPDATE
3250338,7179,4485.0,73,UPDATE
3250421,5479,3422.0,166,UPDATE
3218686,3289,2051.0,175,UPDATE
3249592,4599,2871.0,162,UPDATE
3218788,3369,2103.0,135,UPDATE
3218516,5839,3646.0,161,UPDATE
3218395,7109,4439.0,144,UPDATE
94359,509,315.0,186,UPDATE
838231,289,180.0,120,UPDATE
3249358,2709,1693.0,73,UPDATE
3249318,2479,1550.0,73,UPDATE
3249332,2569,1606.0,162,UPDATE
3249372,2919,1820.0,162,UPDATE
3224005,3199,1995.0,175,UPDATE
3224026,4199,2619.0,175,UPDATE
3224194,5539,3461.0,175,UPDATE
374608,609,380.0,33,UPDATE
838914,559,349.0,22,UPDATE
3219125,6239,3895.0,144,UPDATE
3219146,4949,3093.0,175,UPDATE
844811,829,517.0,28,UPDATE
844805,649,405.0,189,UPDATE
3212212,2619,1635.0,16,UPDATE
3249808,3949,2466.0,73,UPDATE
3224336,5559,3469.0,138,UPDATE
317642,1609,1006.0,17,UPDATE
838058,1409,876.0,5,UPDATE
3221067,2509,1566.0,153,UPDATE
170655,679,424.0,45,UPDATE
3257354,4149,2593.0,73,UPDATE
3250297,8699,5436.0,48,UPDATE
3251529,6579,4107.0,89,UPDATE
3251749,5679,3546.0,180,UPDATE
3251645,5009,3128.0,79,UPDATE
241734,2179,1361.0,9,UPDATE
3251639,4239,2649.0,166,UPDATE
3257452,4649,2904.0,73,UPDATE
3257473,5259,3282.0,73,UPDATE
3259860,3429,2141.0,23,UPDATE
3259965,4859,3032.0,23,UPDATE
155843,209,126.0,88,UPDATE
3252225,3669,2288.0,23,UPDATE
3252259,4039,2520.0,53,UPDATE
3252233,3649,2279.0,118,UPDATE
841562,829,515.0,45,UPDATE
3224424,6749,4215.0,189,UPDATE
347817,1949,1217.0,26,UPDATE
3256765,2829,1768.0,48,UPDATE
3256863,3459,2157.0,48,UPDATE
3256877,3719,2320.0,48,UPDATE
3257101,5879,3670.0,199,UPDATE
3252439,3239,2023.0,53,UPDATE
3252445,3269,2039.0,48,UPDATE
3252466,3059,1912.0,198,UPDATE
3252509,2959,1846.0,53,UPDATE
3252516,3629,2268.0,198,UPDATE
3252549,3439,2144.0,53,UPDATE
3252556,4279,2672.0,198,UPDATE
244188,1149,713.0,48,UPDATE
3256947,6359,3971.0,48,UPDATE
3249862,3819,2383.0,162,UPDATE
3250002,5499,3437.0,162,UPDATE
3254610,2489,1556.0,55,UPDATE
3254625,3639,2271.0,23,UPDATE
3257025,4309,2689.0,198,UPDATE
3257046,5889,3677.0,198,UPDATE
3258278,4249,2653.0,23,UPDATE
3259144,2369,1481.0,172,UPDATE
3258996,2359,1470.0,66,UPDATE
3259462,3679,2297.0,81,UPDATE
3259017,3309,2065.0,61,UPDATE
3259242,3319,2069.0,172,UPDATE
3259420,3619,2262.0,81,UPDATE
3258439,5179,3232.0,23,UPDATE
3259249,3819,2382.0,172,UPDATE
3259228,3319,2069.0,172,UPDATE
3259235,3819,2382.0,172,UPDATE
3259417,3329,2077.0,172,UPDATE
3252783,5159,3219.0,118,UPDATE
3252909,5079,3174.0,53,UPDATE
3253029,5629,3513.0,53,UPDATE
3258594,3899,2435.0,73,UPDATE
3258650,4599,2871.0,73,UPDATE
3259165,3259,2036.0,172,UPDATE
3253745,4299,2683.0,48,UPDATE
3259060,4989,3113.0,85,UPDATE
3259403,4619,2886.0,85,UPDATE
3259578,5029,3141.0,172,UPDATE
3249538,3369,2102.0,73,UPDATE
3258807,5719,3572.0,149,UPDATE
3258853,6719,4197.0,73,UPDATE
3259186,2809,1754.0,172,UPDATE
3259256,3319,2069.0,172,UPDATE
3259263,3819,2382.0,172,UPDATE
3259525,5829,3638.0,81,UPDATE
3259546,5189,3239.0,81,UPDATE
3254026,4679,2923.0,73,UPDATE
3276037,4219,2636.0,109,UPDATE
3259567,5159,3225.0,81,UPDATE
3259550,5379,3357.0,172,UPDATE
3259571,5479,3423.0,172,UPDATE
3254830,2949,1838.0,55,UPDATE
3218445,6739,4212.0,144,UPDATE
3224334,4859,3036.0,175,UPDATE
3218736,4329,2701.0,175,UPDATE
3224994,3749,2343.0,153,UPDATE
3225001,3749,2343.0,153,UPDATE
3225008,3749,2343.0,153,UPDATE
3225015,4059,2532.0,153,UPDATE
3225022,4059,2532.0,153,UPDATE
3225029,4059,2532.0,153,UPDATE
3219455,5239,3275.0,189,UPDATE
3219495,5239,3275.0,189,UPDATE
3271503,6029,3763.0,189,UPDATE
3272206,4369,2729.0,153,UPDATE
3251789,5679,3546.0,180,UPDATE
3251859,6389,3989.0,180,UPDATE
3249682,5299,3310.0,162,UPDATE
3249822,4289,2680.0,162,UPDATE
3258219,5259,3286.0,149,UPDATE
3259199,3279,2044.0,66,UPDATE
3259200,2809,1754.0,172,UPDATE
3259214,2809,1754.0,172,UPDATE
3259592,5029,3141.0,172,UPDATE
3259599,5479,3423.0,172,UPDATE
3259602,5649,3531.0,81,UPDATE
3259609,5649,3531.0,81,UPDATE
3253656,3399,2125.0,73,UPDATE
3254135,6059,3782.0,48,UPDATE
3254212,5839,3647.0,73,UPDATE
3227490,4469,2793.0,159,UPDATE
3227560,4019,2507.0,163,UPDATE
3227574,4559,2849.0,163,UPDATE
3227679,3249,2026.0,163,UPDATE
3227693,3249,2026.0,163,UPDATE
3227700,3729,2331.0,159,UPDATE
3227714,4279,2675.0,163,UPDATE
3227721,4319,2699.0,163,UPDATE
3227728,4799,2995.0,159,UPDATE
3227749,5119,3196.0,163,UPDATE
3227756,5609,3502.0,163,UPDATE
3227812,6599,4125.0,80,UPDATE
3227917,3999,2495.0,159,UPDATE
3228064,4989,3115.0,163,UPDATE
3228085,5179,3233.0,80,UPDATE
3271632,3189,1993.0,166,UPDATE
3271653,4489,2806.0,166,UPDATE
3252206,2629,1642.0,198,UPDATE
3252219,2319,1445.0,53,UPDATE
3252299,5089,3181.0,53,UPDATE
3252405,2989,1867.0,48,UPDATE
3252479,3429,2138.0,53,UPDATE
3252535,4759,2972.0,48,UPDATE
3252743,4089,2551.0,118,UPDATE
3252916,3899,2433.0,73,UPDATE
3252949,5579,3486.0,53,UPDATE
3252956,5249,3278.0,198,UPDATE
3252989,5579,3486.0,53,UPDATE
3252996,5909,3693.0,198,UPDATE
3253036,5729,3578.0,198,UPDATE
3253069,6279,3920.0,53,UPDATE
3273834,2999,1870.0,163,UPDATE
3273869,4769,2979.0,163,UPDATE
3273883,5089,3180.0,163,UPDATE
3273967,4049,2526.0,163,UPDATE
3274072,4529,2828.0,163,UPDATE
3274093,5059,3158.0,163,UPDATE
3274100,5639,3522.0,163,UPDATE
3274114,5639,3522.0,163,UPDATE
3274121,5639,3522.0,163,UPDATE
3274142,5999,3745.0,163,UPDATE
3275512,5089,3177.0,109,UPDATE
3275820,4739,2960.0,108,UPDATE
3275848,5239,3269.0,109,UPDATE
3275925,4649,2903.0,109,UPDATE
3224847,5369,3354.0,166,UPDATE
3224665,4069,2543.0,166,UPDATE
3224795,6719,4196.0,144,UPDATE
3220657,5499,3434.0,166,UPDATE
3224826,7199,4500.0,54,UPDATE
3224824,6059,3783.0,103,UPDATE
30240,139,86.0,175,UPDATE
156373,429,266.0,103,UPDATE
3275694,3589,2240.0,109,UPDATE
3275711,4809,3006.0,166,UPDATE
3225848,2719,1697.0,136,UPDATE
3225855,3169,1976.0,136,UPDATE
3226440,6239,3899.0,144,UPDATE
3255919,2909,1813.0,73,UPDATE
3255925,3359,2094.0,23,UPDATE
3255933,3149,1968.0,73,UPDATE
3256009,5029,3139.0,79,UPDATE
3256191,6289,3926.0,48,UPDATE
3256297,5739,3584.0,73,UPDATE
3256331,3559,2225.0,23,UPDATE
3256437,3439,2148.0,73,UPDATE
3256570,4699,2935.0,73,UPDATE
3256786,5249,3278.0,23,UPDATE
3256849,5029,3142.0,23,UPDATE
3256913,4029,2514.0,73,UPDATE
3252839,4099,2560.0,53,UPDATE
3257038,6479,4050.0,48,UPDATE
3257052,6479,4050.0,48,UPDATE
3257059,6479,4050.0,48,UPDATE
3256269,7039,4399.0,73,UPDATE
3256710,7229,4518.0,73,UPDATE
3255200,3549,2217.0,55,UPDATE
3255216,4099,2558.0,73,UPDATE
3255296,4729,2955.0,73,UPDATE
3255460,5709,3567.0,55,UPDATE
3266255,5349,3339.0,109,UPDATE
3219857,1889,1180.0,166,UPDATE
3219895,3269,2040.0,155,UPDATE
3219925,4249,2652.0,155,UPDATE
3220107,2679,1670.0,166,UPDATE
3224341,4949,3088.0,175,UPDATE
3220187,3389,2116.0,166,UPDATE
3220217,3959,2470.0,166,UPDATE
3220587,4179,2610.0,166,UPDATE
3220617,5019,3133.0,166,UPDATE
3257486,6619,4133.0,48,UPDATE
3261309,5909,3691.0,73,UPDATE
